image,healthy,scab,frog_eye_leaf_spot,rust,complex,powdery_mildew
96b625968ba9bea0.jpg,1,0,0,0,0,0
96b66b3a1f311394.jpg,0,1,0,0,0,0
96b76aa90599ac55.jpg,0,0,1,0,0,0
96b7d061606e3fc4.jpg,0,1,0,0,0,0
96b9a211c73b606f.jpg,1,0,0,0,0,0
96ba4ad986a24c7d.jpg,1,0,0,0,0,0
96bdbf818007436f.jpg,0,1,0,0,0,0
96c03bfc8f8d60a3.jpg,0,0,0,0,0,1
96c26a361786f39c.jpg,0,0,0,1,0,0
96c49b045d38f6ab.jpg,0,1,0,0,0,0
96c646c7c93be033.jpg,0,0,0,0,1,0
96c8d2c5ef322f90.jpg,0,1,0,0,0,0
96ca2cb56ce31b64.jpg,0,0,0,0,0,1
96ca813667359acd.jpg,0,0,1,0,0,0
96cb92d45c96ada2.jpg,0,0,1,0,0,0
96cbe6cdcf528442.jpg,0,0,0,0,1,0
96cccdd84fd54542.jpg,0,0,1,0,0,0
96cf8012697f3c78.jpg,1,0,0,0,0,0
96d1a52dac752237.jpg,1,0,0,0,0,0
96d68f3b3121db88.jpg,0,1,0,0,0,0
96d6c0c11f7b3a13.jpg,0,0,1,0,1,0
96d777d8a9222a98.jpg,0,1,0,0,0,0
96d88e1f6a9e4986.jpg,1,0,0,0,0,0
96d969468ccd9565.jpg,1,0,0,0,0,0
96dbc812c2eab36c.jpg,1,0,0,0,0,0
96dcc4bad491632b.jpg,0,0,0,0,1,0
96e0ec34d056d38f.jpg,0,1,0,0,0,0
96e16b4238f71d07.jpg,0,1,0,0,0,0
96e1db11252e36d6.jpg,0,0,1,0,0,0
96e313a663998f49.jpg,0,0,0,0,1,0
96e62d1492297ead.jpg,0,0,1,0,0,0
96e6e64aba70154d.jpg,0,0,1,0,0,0
96ed12126c1a86ff.jpg,0,1,0,0,0,0
96edb05689bd12cc.jpg,0,0,0,1,0,0
96ede1c910f0932f.jpg,0,1,0,0,0,0
96f13a920dc7a19b.jpg,0,0,0,0,1,0
96f5c3af8484ec94.jpg,0,1,0,0,0,0
96f711fad9252a14.jpg,0,1,0,0,0,0
96fc8cc2450defa4.jpg,0,0,1,0,0,0
97026ab5b2176957.jpg,0,0,0,0,1,0
970382f6ae642e97.jpg,0,0,0,0,1,0
97096a398d55d44f.jpg,0,0,0,1,0,0
970b3ef068916ace.jpg,0,0,1,0,0,0
970cb70ed9b60953.jpg,0,1,0,0,0,0
971ea8c13d2cf32a.jpg,0,0,1,0,0,0
9721dae38f33e4c0.jpg,1,0,0,0,0,0
97239796cada3858.jpg,0,1,1,0,1,0
9724da92ed49a28f.jpg,0,0,0,1,0,0
972896b94aaba4b5.jpg,1,0,0,0,0,0
972a35d6612af545.jpg,0,0,1,0,0,0
972cc9929ad6a5b2.jpg,0,1,0,0,0,0
973399fb498c23c8.jpg,0,0,1,0,0,0
9734517c93495e63.jpg,0,0,0,0,1,0
9736e0538d1d3cd4.jpg,0,1,1,0,0,0
973896b94ba864c7.jpg,1,0,0,0,0,0
97398ee8529435a7.jpg,1,0,0,0,0,0
973c8294819fbe6c.jpg,0,1,0,0,0,0
9741d1999fa06b47.jpg,0,0,0,0,1,0
9742c28e983ef46b.jpg,0,1,1,0,0,0
9743fa575080ef52.jpg,1,0,0,0,0,0
974834984e46b77b.jpg,0,0,0,0,0,1
9758623c9aac39da.jpg,1,0,0,0,0,0
975ad22d8b947790.jpg,0,0,1,0,0,0
97603f943f0ac1dc.jpg,1,0,0,0,0,0
9768c0e1ed9314af.jpg,0,1,0,0,0,0
976c6a198db650cb.jpg,0,1,0,0,0,0
976e1ec60dcb023d.jpg,1,0,0,0,0,0
976f38907b872f80.jpg,0,0,1,0,0,0
9770db4b490aeda4.jpg,1,0,0,0,0,0
97787ab88e81292f.jpg,1,0,0,0,0,0
9779c1be825e2c4a.jpg,0,0,0,0,0,1
977b0ac19c1f50d9.jpg,1,0,0,0,0,0
977cb5d0c847a907.jpg,0,1,0,0,0,0
978038f973a1e366.jpg,0,0,1,0,0,0
978285c3cdebc865.jpg,0,1,0,0,0,0
97828af0ff5b5070.jpg,0,0,1,0,0,0
9783bb9285407f65.jpg,0,0,1,0,1,0
97868c9f139b1a0f.jpg,0,0,0,0,1,1
9786a3d7428b432f.jpg,0,0,0,0,0,1
97872580cafb7c13.jpg,0,1,0,0,0,0
9787c960599586cf.jpg,1,0,0,0,0,0
9788f0cee3f0e461.jpg,0,0,1,0,0,0
97891870786e787e.jpg,0,1,1,0,0,0
978b59b56a53e184.jpg,0,0,0,1,0,0
978f69da2208eb93.jpg,0,0,0,0,0,1
9791877d3419de88.jpg,0,1,0,0,0,0
9792cb5b859d448d.jpg,0,0,1,0,1,0
97936598ccca992e.jpg,0,0,0,0,0,1
97958d2c4d390776.jpg,0,0,0,0,1,0
97963e22ead6d288.jpg,0,0,0,0,0,1
9796ce55ec7608a2.jpg,0,0,1,1,0,0
9797b1d058e38dc1.jpg,0,1,0,0,0,0
9798aeb1f072a7a0.jpg,0,0,0,0,1,0
9798c5e668e2e2e8.jpg,0,0,1,0,0,0
97993cb72065b662.jpg,0,1,0,0,0,0
979968d5972234a7.jpg,0,1,1,0,0,0
979a82f03a8770de.jpg,0,0,1,0,0,0
979bf0c0c0cfc3cc.jpg,0,1,0,0,0,0
979dc4bac56312d1.jpg,1,0,0,0,0,0
979e0292c95bc56d.jpg,1,0,0,0,0,0
979fc059c945e2a3.jpg,0,0,0,0,1,0
97a1699535c334cb.jpg,0,1,1,0,0,0
97a1b0b595a0cfa5.jpg,0,0,0,1,0,0
97a1d9c1c5e263a6.jpg,0,1,0,0,0,0
97a3789e815c8fe0.jpg,0,0,0,1,0,0
97a5542e0f6ae8b1.jpg,0,0,1,0,0,0
97a58fc648ae9878.jpg,1,0,0,0,0,0
97a6fa75d1c009e2.jpg,1,0,0,0,0,0
97a785795294eb44.jpg,0,0,0,0,0,1
97a790c228ba1e9f.jpg,0,1,0,0,0,0
97a83595219e3e53.jpg,1,0,0,0,0,0
97a83fd4d68e8185.jpg,0,1,0,0,0,0
97a964c98d945f1c.jpg,0,1,0,0,0,0
97a9abaf93800f58.jpg,0,1,0,0,0,0
97a9ee615cd53098.jpg,0,1,0,0,0,0
97aaac8d23e74706.jpg,0,1,1,0,0,0
97abdad2485a4b25.jpg,1,0,0,0,0,0
97ae1a31133769cc.jpg,0,0,0,1,0,0
97b0c3906729d7a5.jpg,1,0,0,0,0,0
97b245e09fb18716.jpg,0,0,1,0,0,0
97b54bc21f603746.jpg,0,1,0,0,0,0
97b5e5ccc74c4544.jpg,1,0,0,0,0,0
97b896d0ae85f48c.jpg,0,1,0,0,0,0
97bc38832d4ebc26.jpg,0,0,0,0,1,1
97c0360369dced56.jpg,0,0,0,1,0,0
97c0b0da91cbcb53.jpg,1,0,0,0,0,0
97c0d31d3c343b36.jpg,1,0,0,0,0,0
97c17f86612e0f8c.jpg,0,1,0,0,0,0
97c237d7885ae905.jpg,0,1,0,0,0,0
97c238b84983b5be.jpg,1,0,0,0,0,0
97c36b7ccaa15641.jpg,0,0,0,1,0,0
97c7c85e264276cc.jpg,0,0,0,0,0,1
97c8f0ae24677626.jpg,0,1,0,0,0,0
97cb55ea1a31acb0.jpg,1,0,0,0,0,0
97cb96ead0c481f4.jpg,0,1,1,0,0,0
97cc6c90c76831fc.jpg,0,0,0,0,0,1
97cca368aee1e710.jpg,1,0,0,0,0,0
97cf66014012f6df.jpg,0,0,0,0,0,1
97d46dcb101d6539.jpg,0,1,0,0,0,0
97d96fd68296801e.jpg,1,0,0,0,0,0
97d98036f35e4a1a.jpg,0,0,0,0,0,1
97da728b26b4aa92.jpg,0,1,0,0,0,0
97dd8d78303985a9.jpg,0,0,1,0,0,0
97de6fbc504a9222.jpg,0,1,0,0,0,0
97df950345d62136.jpg,0,1,0,0,0,0
97e5029339d7704e.jpg,0,1,0,0,0,0
97eb17c48a16ec0b.jpg,0,1,0,0,0,0
97ed50c28598ff30.jpg,0,1,0,0,0,0
97f33fda98d82802.jpg,0,1,0,0,0,0
97f370b0d8d36078.jpg,0,1,0,0,0,0
97f3cad16524509b.jpg,1,0,0,0,0,0
97f4319a60038ff6.jpg,0,1,0,0,0,0
97f8914ca7a33896.jpg,0,0,0,0,0,1
97f993e4cae6006a.jpg,0,0,0,0,1,0
97fd27d1d5189288.jpg,0,1,0,0,0,0
97fd3cf2cc394408.jpg,0,0,1,0,0,0
9811656df89c29b7.jpg,0,0,0,0,0,1
981865bff104ba6d.jpg,0,0,0,1,0,0
981e3ee7c21b7191.jpg,0,0,0,0,0,1
982170c79617b776.jpg,0,1,0,0,0,0
982664727acbece4.jpg,0,0,0,1,0,0
982789c94eb27a79.jpg,0,1,0,0,0,0
9827d094ef36073e.jpg,0,1,0,0,0,0
982df12ba12f651b.jpg,0,1,0,0,0,0
982f65c46eb9c4d2.jpg,0,1,0,0,0,0
982f70f46f3087e1.jpg,0,0,1,0,0,0
98307c3590d6d4df.jpg,0,0,1,0,0,0
98322eab16bef2c1.jpg,0,0,0,1,0,0
9832606f88fadcd9.jpg,1,0,0,0,0,0
9835e5da34c9aa55.jpg,0,0,0,0,0,1
983677da8879d20e.jpg,0,1,0,0,0,0
98370b962d1994df.jpg,0,1,1,0,0,0
9837d2dad29bf009.jpg,1,0,0,0,0,0
983d736954eba458.jpg,0,0,0,0,0,1
983f66d9382446cf.jpg,0,0,0,0,0,1
983f6d2497d8e41a.jpg,0,1,0,0,0,0
9849732bc93267d9.jpg,1,0,0,0,0,0
984a7a8cac0c5f7d.jpg,0,1,0,0,0,0
984c7d35c9d26636.jpg,0,0,0,0,0,1
984fa9ca5c25e64b.jpg,1,0,0,0,0,0
985192f2f89e0dad.jpg,1,0,0,0,0,0
9854b8d44e9f2e6a.jpg,0,1,0,0,0,0
98679b806fc8876e.jpg,1,0,0,0,0,0
986b1d8478efa705.jpg,0,1,0,0,0,0
986f50a4ae50753f.jpg,1,0,0,0,0,0
986f72d0438f6d54.jpg,0,0,1,0,0,0
986fd3e526c823a6.jpg,1,0,0,0,0,0
9872cb77c99d2229.jpg,0,1,0,0,0,0
98779993c891e48f.jpg,0,0,0,1,0,0
987934e3c4b5bca4.jpg,0,1,0,0,0,0
98810a3d6d3bbe5a.jpg,0,1,0,0,0,0
98834be9f5ff2804.jpg,0,0,1,0,0,0
98856a7a986d5d0f.jpg,1,0,0,0,0,0
98864714f96a75d5.jpg,0,1,0,0,0,0
9886c704f93a79b3.jpg,0,1,0,0,0,0
9888ce2d3e363acd.jpg,0,0,0,0,0,1
988a299aa36db6e5.jpg,0,1,0,0,0,0
988c2ccdc706773e.jpg,0,1,0,0,0,0
98901078eb81b7ff.jpg,0,0,0,1,0,0
98907fcaea0f3127.jpg,1,0,0,0,0,0
9894ad9bae345365.jpg,0,0,0,1,1,0
9895cac82ffa849d.jpg,0,0,1,0,0,0
9896e006e936fe8b.jpg,0,0,0,1,0,0
9896e68da7e59524.jpg,0,0,0,0,0,1
9898417d6f25b4b6.jpg,1,0,0,0,0,0
98998b9d5c54b536.jpg,0,1,0,0,0,0
989a19d56b6c7525.jpg,0,0,0,0,1,0
989ad39e4e6861da.jpg,0,0,0,0,0,1
989f07228ef6c13b.jpg,0,0,0,0,1,0
98a191be427dd9e2.jpg,0,1,0,0,0,0
98a3131f632d637a.jpg,0,0,0,1,0,0
98a3667e4a19b476.jpg,1,0,0,0,0,0
98a49d86dfcee0e0.jpg,0,0,1,0,0,0
98a589c066c8dbfb.jpg,1,0,0,0,0,0
98a81c358479bfcb.jpg,0,0,0,0,0,1
98a96b5c2b0994fb.jpg,0,0,1,0,0,0
98ac649f9fa8035d.jpg,0,0,1,0,0,0
98b039a386bbde07.jpg,1,0,0,0,0,0
98b221287bab7b6a.jpg,0,0,0,0,0,1
98b3cccf56627198.jpg,0,0,1,0,0,0
98b51293b9fb4748.jpg,0,0,1,0,0,0
98b875c816b5f45a.jpg,0,1,0,0,0,0
98b88f7a6760c672.jpg,0,1,0,0,0,0
98ba1a557464cdb5.jpg,1,0,0,0,0,0
98bdda1a89150fd5.jpg,0,1,0,0,0,0
98bfd5f08d00e0de.jpg,1,0,0,0,0,0
98c639d63f9a8949.jpg,0,1,0,0,0,0
98c704ffc8e13e15.jpg,0,1,0,0,0,0
98c7515f64cab1b4.jpg,0,0,1,0,0,0
98c8333cd39565a7.jpg,0,0,0,0,0,1
98c93272a7cee646.jpg,0,0,0,0,1,0
98c9789dcb90d1b9.jpg,0,1,0,0,0,0
98cd9966d30ec3e1.jpg,1,0,0,0,0,0
98d2ed0b33c866d9.jpg,1,0,0,0,0,0
98d8e3d2ce3074d9.jpg,1,0,0,0,0,0
98db5e2574128dd6.jpg,0,0,0,0,0,1
98ddd09991a9370f.jpg,1,0,0,0,0,0
98df4060bbd035bd.jpg,0,1,0,0,0,0
98e14ebd3192ed16.jpg,0,0,0,0,0,1
98e1c84ad8bbc19f.jpg,0,1,0,0,0,0
98e36081c71ebf8e.jpg,0,1,0,0,0,0
98e6cb8e3c9c7123.jpg,0,1,1,0,0,0
98e8c3d1f6d86e18.jpg,0,1,0,0,0,0
98e945d96424bb75.jpg,1,0,0,0,0,0
98e9668666ce3e92.jpg,0,1,0,0,0,0
98eb956d06766692.jpg,0,1,1,0,0,0
98ed7790911b59ca.jpg,0,0,0,0,1,0
98ee398ac31adac9.jpg,0,0,1,0,0,0
98ee60c6d10f9fd0.jpg,0,1,0,0,0,0
98f27d93d8292b0e.jpg,0,0,1,0,0,0
98f2cde2e0e5e3c0.jpg,0,0,0,1,0,0
98f4000fff7b8313.jpg,0,0,0,1,0,0
98f47cc5459e2e98.jpg,0,1,0,0,0,0
98f4ab9c8ea8dc2c.jpg,0,0,1,0,0,0
98fc7fd0709d800f.jpg,0,0,1,0,0,0
98ffca83d33490a9.jpg,0,0,0,0,0,1
99037c7788671fc1.jpg,0,1,0,0,0,0
9907d4c9ca9b525e.jpg,1,0,0,0,0,0
990a1b44873d7e79.jpg,0,0,0,0,0,1
990c57e29f35991c.jpg,0,0,0,0,0,1
990e66955ed483a7.jpg,0,1,0,0,0,0
991ac8d8b08ff05f.jpg,1,0,0,0,0,0
99229c7f906c768d.jpg,0,0,0,1,0,0
99237bd4ca5cc456.jpg,0,0,0,0,0,1
9924d1727fd32c86.jpg,0,0,0,1,0,0
993171e1c68fc8ad.jpg,0,0,1,0,0,0
99328b5ab598eca6.jpg,0,0,1,0,1,0
9949a537e019c2bf.jpg,1,0,0,0,0,0
994c670ff338c233.jpg,0,0,0,1,0,0
995262cddbd8e452.jpg,0,0,0,0,1,0
99532983da243edb.jpg,0,1,0,0,0,0
995b39b52266626b.jpg,0,0,0,1,0,0
995b49c552ba993c.jpg,0,0,0,0,0,1
995e63329a5a4e56.jpg,1,0,0,0,0,0
996fc1c4dd6c3c0a.jpg,0,0,0,0,1,0
9975650dc2ce83b9.jpg,0,1,0,0,0,0
998069d4d84aebed.jpg,1,0,0,0,0,0
9980d3d4c9c7cbc6.jpg,1,0,0,0,0,0
998257be202d9767.jpg,0,0,0,1,0,0
9985ad607dc6707a.jpg,0,1,0,0,0,0
9987460a83f7c3e6.jpg,0,1,0,0,0,0
998945fcd68885bd.jpg,1,0,0,0,0,0
9989d76285cd6ae2.jpg,0,1,0,0,0,0
9989e1270d97b497.jpg,0,0,0,0,1,0
998d7b61a5b0719a.jpg,0,0,0,0,0,1
998e21bf03121ebf.jpg,0,0,0,0,0,1
9991da2c34fe914d.jpg,1,0,0,0,0,0
999235e9ca3e2ce4.jpg,0,0,0,1,0,0
999253817358fa75.jpg,0,0,1,0,0,0
999381af5a507557.jpg,0,0,0,0,1,0
9994c666d7d92951.jpg,0,1,1,0,0,0
9996528d99714fa5.jpg,0,0,0,1,0,0
9997cd7c15b87092.jpg,0,0,0,0,0,1
9997f32b363c3818.jpg,0,1,0,0,0,0
99996f8d81594a3e.jpg,0,0,0,1,0,0
999a727c94646cae.jpg,0,1,0,0,0,0
999ce7c3bc256438.jpg,0,0,1,0,0,0
999d4dc03a47cd1b.jpg,0,1,0,0,0,0
999dc998e68d1bc8.jpg,1,0,0,0,0,0
999e3ec01a2f7315.jpg,0,1,1,0,0,0
99a2f4586ec869f1.jpg,0,0,1,0,0,0
99a4a52f482ff91a.jpg,0,0,0,0,0,1
99a6a976cb64920f.jpg,0,0,1,0,0,0
99a9ed6694933354.jpg,1,0,0,0,0,0
99ad33b68a42955b.jpg,0,0,1,0,0,0
99ae3b3272f26151.jpg,0,0,1,0,0,0
99b08fb20cb92b9d.jpg,0,1,0,0,0,0
99b23bf90cdb0c86.jpg,0,1,0,0,0,0
99b8c2268736f732.jpg,0,0,1,0,0,0
99bc71b8c6794323.jpg,0,1,0,0,0,0
99c2989f3189772d.jpg,0,1,1,0,0,0
99c367875e18b24b.jpg,0,1,0,0,0,0
99c4c08add7e258f.jpg,0,1,0,0,0,0
99c561f236c96e86.jpg,0,1,0,0,0,0
99c5c1e959378933.jpg,0,0,1,0,0,0
99c6dfc9e8c48a2a.jpg,0,1,0,0,0,0
99c8c4ca771b2ab9.jpg,0,0,0,0,1,0
99c9c9269b3e6c34.jpg,0,1,0,0,0,0
99cacfcf91d4d005.jpg,0,1,1,0,0,0
99cb11c3c754c74e.jpg,0,1,0,0,0,0
99cbf69166724332.jpg,1,0,0,0,0,0
99cfedd095250237.jpg,0,1,0,0,0,0
99d03881b7d7d23c.jpg,0,0,1,0,0,0
99d889c9b3b2c29b.jpg,0,0,0,1,0,0
99d965e4d24f0b92.jpg,0,0,0,0,0,1
99da488e2f27626b.jpg,0,0,0,0,1,0
99e26566d1661ec9.jpg,0,0,0,0,0,1
99e4f56b46212b36.jpg,0,1,1,0,0,0
99e873a74a93e498.jpg,0,0,1,0,0,0
99e898b7c61743ac.jpg,0,1,0,0,0,0
99e945626073b7c5.jpg,0,1,0,0,0,0
99ea40660f93e8b7.jpg,0,0,0,0,0,1
99ed231627c8711f.jpg,0,0,1,0,0,0
99ef816cb1f06394.jpg,0,1,0,0,0,0
99f14b463ecca08f.jpg,0,1,0,0,0,0
99f34786dca28993.jpg,0,0,1,0,0,0
99f3639158699cd8.jpg,0,0,0,1,0,0
99fa7cc040af093f.jpg,0,0,1,0,0,0
99fbf080d017929f.jpg,0,1,0,0,0,0
9a0b2a6175d666ce.jpg,1,0,0,0,0,0
9a0ece7b81b8b32a.jpg,0,0,0,1,0,0
9a1462ce99fa117e.jpg,0,1,0,0,0,0
9a18cd59c633c0bf.jpg,0,1,0,0,0,0
9a223715553a6eae.jpg,0,1,0,0,0,0
9a2b3bf42d4e98d0.jpg,0,0,0,1,0,0
9a2e269c1969bfe0.jpg,0,1,0,0,0,0
9a2f3cd04f7fa082.jpg,1,0,0,0,0,0
9a35774c2aa6207f.jpg,1,0,0,0,0,0
9a35e26ce68879aa.jpg,0,1,0,0,0,0
9a4b9bf1544567c4.jpg,1,0,0,0,0,0
9a55474ae85f0f07.jpg,0,0,0,1,0,0
9a5936a247bc49e9.jpg,0,1,0,0,0,0
9a5f6761d68d8a90.jpg,0,0,1,0,0,0
9a5f6acd4d2045b6.jpg,0,1,0,0,0,0
9a618622d5bb7599.jpg,0,1,0,0,0,0
9a6328ee7ae70c1c.jpg,0,1,1,0,0,0
9a636e1c3c0496ef.jpg,0,0,0,1,0,0
9a6435c665b4c23f.jpg,0,0,0,1,0,0
9a65c292cdbb845b.jpg,0,1,0,0,0,0
9a6792be9da2b414.jpg,1,0,0,0,0,0
9a71889a93779996.jpg,1,0,0,0,0,0
9a74cb69ca3b6438.jpg,0,0,1,0,0,0
9a754e9d3aec9142.jpg,0,1,0,0,0,0
9a76aa9da3592d11.jpg,0,0,0,1,0,0
9a848f99794b5396.jpg,0,0,0,0,1,0
9a895aa38db8b972.jpg,0,0,0,0,1,1
9a8967ca9bddc144.jpg,0,0,0,0,1,1
9a9075e42e8f9ab1.jpg,1,0,0,0,0,0
9a9164437f2e7632.jpg,0,1,0,0,0,0
9a9182989ebe6ce3.jpg,0,1,0,0,0,0
9a93d1ada6693689.jpg,0,0,1,0,0,0
9a943ee8d39e8c23.jpg,0,0,0,0,0,1
9a9610f58ea756ca.jpg,0,1,0,0,0,0
9a962f656993095b.jpg,0,0,0,0,0,1
9a96746d61e5c43c.jpg,0,0,0,0,0,1
9a969343e96d6169.jpg,0,0,1,0,0,0
9a9a15c3e2671763.jpg,0,0,1,0,0,0
9a9a6c25795d9e42.jpg,0,0,0,0,0,1
9a9a949b9af85915.jpg,0,0,0,1,0,0
9a9f2e6003cb976c.jpg,0,0,0,1,0,0
9a9f9a25945661d5.jpg,1,0,0,0,0,0
9aa3243396871eed.jpg,0,1,0,0,0,0
9aa70dba24b96369.jpg,0,0,0,0,1,0
9aa925f85a0d5ac7.jpg,1,0,0,0,0,0
9aa9d0db8cfa6d02.jpg,0,1,0,0,0,0
9aa9e8aef742a1c8.jpg,0,0,0,0,0,1
9aaa601f25d2b68f.jpg,0,0,1,1,0,0
9aac534b4bb624f4.jpg,0,0,1,0,0,0
9aaca9daf58012f6.jpg,0,0,1,0,0,0
9aad2e04b56c5755.jpg,0,1,1,0,0,0
9aaf6327879458a5.jpg,0,1,0,0,0,0
9ab163cf54c12dac.jpg,0,0,0,0,1,0
9ab326c1951acb7a.jpg,0,0,0,0,0,1
9ab43a6c29e5e84b.jpg,0,1,1,0,0,0
9ab47599c8d388e9.jpg,0,0,1,0,0,0
9ab48a9e9de9026e.jpg,0,0,0,0,0,1
9ac2b54ca3e968d3.jpg,0,0,0,1,0,0
9ac3c5851b3d75c2.jpg,1,0,0,0,0,0
9ac5d83329b92e47.jpg,0,0,1,0,0,0
9aca43c4b01debe3.jpg,0,0,0,0,0,1
9acdcb86e572550a.jpg,0,1,0,0,0,0
9ace4c2f12e9845f.jpg,0,0,0,1,0,0
9ace6ac0f5153527.jpg,0,1,0,0,0,0
9ad0614f1f1d2e3a.jpg,0,0,0,0,1,0
9ad1dad5e545602b.jpg,0,1,0,0,0,0
9ad42c4b87774762.jpg,0,1,0,0,0,0
9ad45081aa9eead7.jpg,0,1,0,0,0,0
9ad52bd241ba855e.jpg,0,1,0,0,0,0
9ad5df40909ae24f.jpg,0,0,0,0,0,1
9ad9293d1272e1b3.jpg,0,1,0,0,0,0
9ad9464c78f63916.jpg,0,1,0,0,0,0
9ada65c5b0cc9a3c.jpg,0,0,0,0,1,0
9add92c183c85d57.jpg,0,0,0,1,0,0
9ae094aff48315ea.jpg,0,1,0,0,0,0
9ae0ca99567ea836.jpg,0,1,0,0,0,0
9ae2d58b6cee05a2.jpg,0,1,0,0,0,0
9ae4c6afb5062a63.jpg,0,0,0,0,0,1
9ae4d99953c8955c.jpg,0,0,1,0,0,0
9ae9b0a8d2f2cb54.jpg,0,0,1,0,0,0
9aeefcee90809b44.jpg,0,1,0,0,0,0
9af6d185bdc8660c.jpg,1,0,0,0,0,0
9af86cc0e38dd156.jpg,0,0,0,0,1,0
9af86d9953645836.jpg,1,0,0,0,0,0
9af8b26949eb61c1.jpg,0,1,0,0,0,0
9af936ad0d11495b.jpg,0,1,1,0,1,0
9afc39ec9c9268a4.jpg,0,0,1,0,0,0
9b0270ec99d0676f.jpg,0,0,0,1,0,0
9b0273e9a7b52616.jpg,0,1,0,0,0,0
9b0f6d12b4b336c2.jpg,0,0,1,0,0,0
9b1667817e72266c.jpg,1,0,0,0,0,0
9b18e760da4d6ea4.jpg,0,1,1,0,0,0
9b3064cb6d5bd252.jpg,0,0,0,0,0,1
9b33867edd60b0a2.jpg,0,1,0,0,0,0
9b347cd770b71105.jpg,0,1,0,0,0,0
9b3648259a994f6d.jpg,0,0,0,0,0,1
9b36d8a080376fda.jpg,0,0,0,1,0,0
9b39c824c7e531cb.jpg,1,0,0,0,0,0
9b3c78e0c0c7d783.jpg,0,0,1,0,0,0
9b3d70af19027a8e.jpg,0,1,0,0,0,0
9b4924e4d0866feb.jpg,0,0,1,0,0,0
9b4dd76b61002d9e.jpg,0,1,0,0,0,0
9b4e39ffc0d58510.jpg,0,1,0,0,0,0
9b56ce8e0b172527.jpg,0,0,1,0,0,0
9b60296e617c497b.jpg,0,0,0,0,0,1
9b643cd594c80fcd.jpg,0,1,0,0,0,0
9b6a318cc5721d73.jpg,0,0,0,0,0,1
9b6a7a1034e924df.jpg,0,0,1,0,0,0
9b718db9041ce36e.jpg,1,0,0,0,0,0
9b76398661307c5b.jpg,1,0,0,0,0,0
9b850760797fb614.jpg,1,0,0,0,0,0
9b88b44cdd83fdc0.jpg,0,1,0,0,0,0
9b9079448919fa5f.jpg,1,0,0,0,0,0
9b9273aac0ed0ea5.jpg,0,1,0,0,0,0
9b969e916cd54c26.jpg,0,0,0,1,0,0
9b9832ecbd60702f.jpg,0,0,0,0,0,1
9b993a90b4c46c6f.jpg,0,1,0,0,0,0
9b9b69663666c324.jpg,0,0,1,0,0,0
9ba127c75e1e8398.jpg,0,0,1,0,0,0
9ba46bcc98ac592e.jpg,0,0,0,0,1,0
9ba57090bab1b593.jpg,0,1,0,0,0,0
9ba78d199a6f20e1.jpg,0,1,0,0,0,0
9bac71d8c25a89ad.jpg,0,1,0,0,0,0
9bae271592e9e4c2.jpg,0,0,0,0,0,1
9bb0c062e31fb69c.jpg,0,1,0,0,0,0
9bb269cb96821a2f.jpg,0,1,0,0,0,0
9bb3c4850ccf3e64.jpg,0,0,0,0,1,0
9bb5e02ac7181f96.jpg,0,1,0,0,0,0
9bb9694b8e09e6a2.jpg,0,0,1,1,0,0
9bba23906bb0b678.jpg,0,0,0,0,1,0
9bbc424bb50b3da2.jpg,0,1,0,0,0,0
9bcc7f0a8298c5da.jpg,0,0,0,1,0,0
9bd06de433b285d8.jpg,0,0,0,0,0,1
9bd0e6edc42694e4.jpg,0,1,0,0,0,0
9bd2678513d89ea8.jpg,0,0,0,0,0,1
9bd2c4ec23071c9f.jpg,0,0,0,1,0,0
9bd4cc8c52e9d52a.jpg,1,0,0,0,0,0
9bd87d663711a2a1.jpg,0,0,1,0,0,0
9bda896a2c98eba1.jpg,0,0,0,1,0,0
9bdc6cadca1c6426.jpg,0,0,1,0,0,0
9bdcc23296db1516.jpg,1,0,0,0,0,0
9be1c58a1ab5614f.jpg,0,0,0,0,1,0
9be41b823d13e3c6.jpg,1,0,0,0,0,0
9be4d9d26ab140ea.jpg,0,1,0,0,0,0
9be4e943b1999a19.jpg,0,0,0,0,1,0
9be53b86ee810e89.jpg,0,1,0,0,0,0
9be561de7c792420.jpg,1,0,0,0,0,0
9be57075a795428a.jpg,0,1,1,0,1,0
9be6da99369c22c1.jpg,0,0,0,1,0,0
9becf8e0308dca1e.jpg,0,0,0,0,1,0
9bf450372db2ac89.jpg,0,1,0,0,0,0
9bf4912019873dcf.jpg,0,0,0,0,1,0
9bf4c55a704d7524.jpg,0,0,0,1,0,0
9bf4cc56e08674c6.jpg,0,0,0,0,1,0
9bf9cca507923334.jpg,1,0,0,0,0,0
9bfac2d0c2ab40be.jpg,0,1,0,0,0,0
9bfb69859c5e08a1.jpg,0,1,0,0,0,0
9c07398297b98c9f.jpg,0,1,0,0,0,0
9c077ad23a231abb.jpg,1,0,0,0,0,0
9c16d6696af1211f.jpg,0,0,0,1,0,0
9c1c37d24bd8348f.jpg,0,0,0,0,1,0
9c1e3a3aa68c7971.jpg,0,0,0,0,0,1
9c23e09aadcf14b5.jpg,0,1,0,0,0,0
9c240ccd9afdd296.jpg,0,0,0,1,0,0
9c286e3f35303573.jpg,0,1,0,0,0,0
9c309a8b35313abf.jpg,0,0,0,1,0,0
9c32cd7db230ba26.jpg,0,1,1,0,0,0
9c333e3700fe02eb.jpg,0,1,0,0,0,0
9c3684213b2f0fdd.jpg,1,0,0,0,0,0
