image,labels
a8a790f6dfc02a5a.jpg,healthy
a8a7e19c8b9838f9.jpg,scab
a8a7e1e4949c92f5.jpg,frog_eye_leaf_spot
a8a7fcaed0788323.jpg,healthy
a8a894d7daf46d21.jpg,frog_eye_leaf_spot
a8a8d086af9f4f1a.jpg,healthy
a8a8dd99535bc32a.jpg,rust
a8a9d5991e180f3f.jpg,healthy
a8aa915abe68b565.jpg,healthy
a8ab5252d5df5e40.jpg,scab
a8ab965f868fc44c.jpg,healthy
a8ab97d0cf01ce35.jpg,healthy
a8ad903ff069b594.jpg,frog_eye_leaf_spot
a8ad9b0b8b33a6f0.jpg,scab
a8add49f4b630d16.jpg,scab
a8ae9fe098991a79.jpg,complex
a8aed53cd728d05a.jpg,frog_eye_leaf_spot
a8af94cacae5a586.jpg,scab frog_eye_leaf_spot complex
a8afb596d216d2a8.jpg,healthy
a8afda90c1eaca8d.jpg,frog_eye_leaf_spot
a8b076d41bdc31e6.jpg,complex
a8b097cad7eb89c0.jpg,frog_eye_leaf_spot
a8b0d490df0b57dc.jpg,scab
a8b11628f78a8adf.jpg,rust
a8b16d891536e5dc.jpg,rust
a8b182b55ae3d26b.jpg,healthy
a8b1d0aacd2fb546.jpg,healthy
a8b2d2ff85034ee8.jpg,healthy
a8b2e0cebdca92c3.jpg,powdery_mildew
a8b357cbaa158d32.jpg,frog_eye_leaf_spot
a8b395f1999549ca.jpg,frog_eye_leaf_spot
a8b3d4fa4a4b0575.jpg,complex
a8b468ca9db79c0d.jpg,scab frog_eye_leaf_spot complex
a8b48a2633f1e6a7.jpg,frog_eye_leaf_spot
a8b4d1f0e959d750.jpg,rust
a8b5c2a2d1cbcd8d.jpg,healthy
a8b692dad9f5d880.jpg,healthy
a8b6d5604f243d3b.jpg,frog_eye_leaf_spot
a8b7854bcf25d02e.jpg,complex
a8bd51c78dd1a4cc.jpg,scab
a8bd55b203daa0de.jpg,healthy
a8bd7e787080ed85.jpg,frog_eye_leaf_spot
a8bdb4cac84b98cd.jpg,scab
a8bdb5d25a2d803d.jpg,rust
a8be209f5a8f3f01.jpg,scab
a8becb693a5225b4.jpg,scab
a8bed495ad4f4a44.jpg,healthy
a8c0747f0c9a63eb.jpg,healthy
a8c09be79c8f193c.jpg,healthy
a8c195933f2f854d.jpg,complex
a8c1b472de295c57.jpg,frog_eye_leaf_spot
a8c27797c349c8e6.jpg,complex
a8c2e867c0ebd48f.jpg,healthy
a8c397ed0aa55da4.jpg,complex
a8c3d085c89e9ff8.jpg,complex
a8c47d7848ada91f.jpg,rust
a8c4d287db3f3815.jpg,healthy
a8c585ead76b9a21.jpg,frog_eye_leaf_spot
a8c5950f5a2e68af.jpg,healthy
a8c59fd3122271cf.jpg,rust
a8c8da2fc73be214.jpg,scab
a8c9b5c5365e9c2c.jpg,scab frog_eye_leaf_spot
a8cd492386bb4af3.jpg,scab frog_eye_leaf_spot
a8cdcd346a9199da.jpg,scab
a8cea2c0ca8fcbcb.jpg,healthy
a8d0828ad4a7b5df.jpg,healthy
a8d0b5dedee87801.jpg,frog_eye_leaf_spot
a8d1ce897ca46367.jpg,scab
a8d36283f5639b26.jpg,scab frog_eye_leaf_spot
a8d4351a75f7c20b.jpg,rust
a8d4ab7069b6b469.jpg,scab
a8d4b5d68acacc69.jpg,scab
a8d54d0d96517ab3.jpg,scab
a8d5f0d0c11fc89f.jpg,frog_eye_leaf_spot
a8d6478c1cde0f0f.jpg,scab
a8d6c8e86c76f4a8.jpg,healthy
a8d715892ad9467b.jpg,scab
a8d9a4d7423f825e.jpg,scab
a8da97cd4a2d29ac.jpg,scab frog_eye_leaf_spot
a8dad5a59ab061ea.jpg,complex
a8dbcb8c3125269f.jpg,scab frog_eye_leaf_spot complex
a8dc903f5a0f14af.jpg,healthy
a8dd9f783d32c070.jpg,frog_eye_leaf_spot
a8de8ae9717d860a.jpg,scab
a8de948ad4c9fa0d.jpg,scab
a8df9550c2bfc243.jpg,frog_eye_leaf_spot
a8dffc18070de1b1.jpg,frog_eye_leaf_spot
a8e02cf4970ebf0d.jpg,scab
a8e1bc575f2b0155.jpg,scab
a8e1c6d71de86907.jpg,complex
a8e285c695ceea6c.jpg,scab
a8e291e1da57596a.jpg,rust
a8e492a69197dbd2.jpg,healthy
a8e595caca6d9c54.jpg,healthy
a8e5b526f0aaeaa8.jpg,frog_eye_leaf_spot
a8e7811c6d68b7c3.jpg,rust frog_eye_leaf_spot
a8e781dada5e8b28.jpg,scab
a8e7c3a54b903cf8.jpg,rust
a8e875e83a5f5249.jpg,scab
a8e895e5aad453a5.jpg,rust
a8e895f5aa54d2a5.jpg,rust
a8e93582caf8fc07.jpg,scab
a8e995a58df4a5a2.jpg,healthy
a8ea950392f2cf17.jpg,healthy
a8eaa00dc9b59f3a.jpg,frog_eye_leaf_spot
a8eac2b6c5b6c0d6.jpg,frog_eye_leaf_spot
a8eb95c7d85e482a.jpg,complex
a8ebe72602c3ca4f.jpg,frog_eye_leaf_spot
a8ec6d9bc041b35e.jpg,rust
a8ecc79e9990ad91.jpg,scab
a8ed8fc8b089833f.jpg,frog_eye_leaf_spot
a8eed2c0cbcb3c0e.jpg,scab
a8ef34d3b0f14370.jpg,healthy
a8ef8f1e5021e569.jpg,healthy
a8f03562c2a4d9f7.jpg,powdery_mildew
a8f09383dcaf6307.jpg,scab
a8f194514ba3b0fe.jpg,scab
a8f1950e33aacb65.jpg,complex
a8f1c1e35b525f12.jpg,healthy
a8f260c397b796c2.jpg,rust
a8f2943ad6b5c29a.jpg,scab
a8f2d64a5825b5b5.jpg,scab
a8f4d2c0cbcba15d.jpg,scab
a8f4d4159a8ac779.jpg,scab
a8f6a1829f9298f6.jpg,frog_eye_leaf_spot
a8f797c2ea07e00e.jpg,scab
a8f994459a0f077d.jpg,scab
a8fac9c39b5ab068.jpg,powdery_mildew
a8fe11c04be8ee78.jpg,frog_eye_leaf_spot
a8fe9f432f452491.jpg,frog_eye_leaf_spot
a907afa5c886cb1b.jpg,scab
a907fd3fc5d80429.jpg,healthy
a90a95e0dac37ada.jpg,scab
a90d75166b9f48ca.jpg,frog_eye_leaf_spot
a90e6034d33fced2.jpg,scab
a916d36c4b0b6d4b.jpg,scab
a91b98adc86f64a6.jpg,frog_eye_leaf_spot
a91bc14b99e91ce5.jpg,powdery_mildew
a91cc17ec2e08fe5.jpg,scab
a91ec1bc0b783f43.jpg,healthy
a91ef198512aad7a.jpg,rust
a91fca29cc2e82f6.jpg,healthy
a920cdb61f60e66b.jpg,rust
a92ad0f581f221df.jpg,healthy
a92b4474cb39972e.jpg,scab
a92bf2075cf1668a.jpg,scab
a92e566c6b28ad2e.jpg,scab frog_eye_leaf_spot
a92e9dc7d09c2955.jpg,rust
a92fe16ec18f51d0.jpg,healthy
a9341392d71b893f.jpg,frog_eye_leaf_spot
a937a4fa4b6849d2.jpg,rust
a9389eeb190fe905.jpg,rust
a93b35a59285da6a.jpg,frog_eye_leaf_spot
a93dd4251f07b15c.jpg,frog_eye_leaf_spot
a93e95b098fa9351.jpg,frog_eye_leaf_spot
a93f80b255d1fc8a.jpg,healthy
a942625fcb72e562.jpg,healthy
a94383b2ad331f5c.jpg,scab
a9449c974c9f4cda.jpg,healthy
a945cdd58d1cb8e8.jpg,scab
a947c2a06f907f9c.jpg,healthy
a9498f9d9b24e2a5.jpg,rust frog_eye_leaf_spot
a94bec916a905b6d.jpg,rust
a94edd5905899cd6.jpg,rust complex
a9525d8554fa04bf.jpg,healthy
a953ca8d81db7619.jpg,rust
a9560f2bed7e7100.jpg,scab
a95659962eb49a47.jpg,healthy
a956c2bc9c9a32f1.jpg,scab frog_eye_leaf_spot
a95795905ad5b04f.jpg,healthy
a95ade521c733e11.jpg,healthy
a95b09826135deaf.jpg,rust
a95f9303d094729f.jpg,healthy
a95fd07a812c8f65.jpg,healthy
a960d39adfbb8811.jpg,scab
a96274d5592cbd8a.jpg,frog_eye_leaf_spot
a96294bfd89eac0a.jpg,healthy
a964d46986da6bb4.jpg,scab
a966c81d5cfc54f0.jpg,scab
a9677495258fa619.jpg,scab
a96a2fe6c583243d.jpg,scab
a96ad6979a939194.jpg,complex
a96b827e5ee4a425.jpg,scab
a96b95950e0634fe.jpg,frog_eye_leaf_spot
a96bc2440bac99fb.jpg,scab
a96bd2a58aba4a53.jpg,scab frog_eye_leaf_spot
a96d9404de7f5921.jpg,scab frog_eye_leaf_spot
a97095859e9e2e9a.jpg,healthy
a979eae4acb4c498.jpg,rust
a97bd52bfa077080.jpg,scab
a97e8194db985a99.jpg,frog_eye_leaf_spot complex
a97f90e197e113c1.jpg,healthy
a98061de9f7260e7.jpg,rust
a98081d51bdede0f.jpg,healthy
a98184e55ae38fcb.jpg,healthy
a981bcb0523df25b.jpg,scab
a984d78737f6904a.jpg,complex
a9851297f85a6aad.jpg,healthy
a985f5e98decc112.jpg,healthy
a98681c78795bed4.jpg,scab
a987945cde4c54bc.jpg,healthy
a98b9096da3bd915.jpg,scab frog_eye_leaf_spot
a98c395e1d7492bc.jpg,scab
a98fd0975a909ad6.jpg,scab
a9945658da999b1b.jpg,scab frog_eye_leaf_spot
a99471cdb22da5e2.jpg,complex
a994d6d291da40fd.jpg,scab
a995264e9f53a391.jpg,powdery_mildew
a9966b284d8b1797.jpg,scab
a996ccbb8455e385.jpg,complex
a997c01d3ce0e6e6.jpg,frog_eye_leaf_spot
a99dc9166e12b479.jpg,healthy
a99e4b68c8b59a96.jpg,frog_eye_leaf_spot
a99f81cdcf64ae10.jpg,rust
a99fc3a8cb640f32.jpg,scab frog_eye_leaf_spot
a99fd5a64e6e2860.jpg,healthy
a9a1709ad9c3c8f9.jpg,frog_eye_leaf_spot
a9a347d1a5a94ae5.jpg,frog_eye_leaf_spot
a9a39f4b4a682cf4.jpg,scab
a9a3d96a3435b24b.jpg,healthy
a9a597d69aeaf001.jpg,rust
a9a5a1bd53482be9.jpg,scab
a9a5d2a2d94c9795.jpg,scab
a9a5d54a0c2d0ebf.jpg,scab
a9a64a70926a5ff2.jpg,healthy
a9a8541f66ec9987.jpg,healthy
a9aa4dd26e8fc0cc.jpg,frog_eye_leaf_spot
a9aa561d5c5a9b91.jpg,frog_eye_leaf_spot
a9aa5a16a5eb534c.jpg,healthy
a9aa9a935f5b2425.jpg,scab
a9aafd0b042b0aef.jpg,frog_eye_leaf_spot
a9ab8d40e4f7261e.jpg,rust
a9ad5290a1c79bcb.jpg,frog_eye_leaf_spot
a9ae78d0f3617451.jpg,healthy
a9af94859a589ab9.jpg,scab
a9b095bedada5805.jpg,healthy
a9b0c1c8db869ad7.jpg,healthy
a9b116c36b47e307.jpg,complex
a9b2e4b09297bc2b.jpg,rust
a9b3946aa56cb2cc.jpg,healthy
a9b464c8bb236667.jpg,healthy
a9b5168a7a752aa6.jpg,frog_eye_leaf_spot
a9b53c0b016de9ec.jpg,complex
a9b594c2cf4d8f0c.jpg,healthy
a9b5d240f85f2a99.jpg,frog_eye_leaf_spot
a9b61b807a1a79ae.jpg,scab
a9b665c8d285b1e5.jpg,healthy
a9b69b89d945e432.jpg,healthy
a9b711a0536eeb29.jpg,complex
a9b91181170a9ffd.jpg,scab
a9b9a1f4c9505f83.jpg,complex
a9bbf5c7c3c1088c.jpg,frog_eye_leaf_spot
a9bcb195d2121bba.jpg,healthy
a9be41c0964f8b5e.jpg,complex
a9be83c26a4e9587.jpg,complex
a9be91d69a43e981.jpg,healthy
a9be9692aebb4310.jpg,rust
a9bf3d501ab31523.jpg,healthy
a9bfd2975a0b41a4.jpg,healthy
a9bfd73e09b00cc1.jpg,healthy
a9c2c695cd5b6469.jpg,scab
a9c3c6a5c9a6ddc0.jpg,healthy
a9c596c9a065d4f6.jpg,scab
a9c5a102852fa77f.jpg,scab
a9c83c9cf05d9276.jpg,scab frog_eye_leaf_spot
a9c994aebe3c9542.jpg,scab
a9c9cb413a2c3aee.jpg,frog_eye_leaf_spot complex
a9d0a6cac48bacbd.jpg,frog_eye_leaf_spot
a9d0d54bc4ad83cd.jpg,healthy
a9d101a96f6e261f.jpg,complex
a9d1540a2d2eeeb3.jpg,scab
a9d2492b6deb20bc.jpg,healthy
a9d282fa8bc135ad.jpg,healthy
a9d295950ee25a3b.jpg,complex
a9d495c0c9cd5db4.jpg,complex
a9d4d30a05e590ff.jpg,healthy
a9d735c2a0c5f057.jpg,scab
a9d7c2166c2b5d49.jpg,scab
a9d992642cd69cd3.jpg,frog_eye_leaf_spot complex
a9da1555355c53e8.jpg,frog_eye_leaf_spot
a9da90f8d20b4bcb.jpg,scab
a9dac6252dcf3584.jpg,powdery_mildew complex
a9dc815a27b67626.jpg,scab
a9dcdb6d22b91681.jpg,frog_eye_leaf_spot
a9dd973df1600c89.jpg,rust
a9ddc5539703522b.jpg,scab
a9de962c33346a9a.jpg,scab
a9dfd099c7f007a0.jpg,healthy
a9e067a55e7a862a.jpg,scab
a9e081f6db4a2c9d.jpg,frog_eye_leaf_spot
a9e0c5d79494de98.jpg,complex
a9e0d38b1cacf4c9.jpg,rust
a9e0d5e58f271e0a.jpg,healthy
a9e0d7f7c3124d22.jpg,healthy
a9e1cd8d8795e189.jpg,complex
a9e1d0f4998c5a9d.jpg,frog_eye_leaf_spot
a9e4262e5db77482.jpg,complex
a9e49be6e38f4414.jpg,healthy
a9e5d14a2f24f4d1.jpg,healthy
a9e69e9282be13d2.jpg,frog_eye_leaf_spot
a9e89496bfda484a.jpg,healthy
a9e8ce9a4b49ccc6.jpg,frog_eye_leaf_spot
a9e9391e1b99e701.jpg,rust
a9eafde4ca80c247.jpg,healthy
a9ed31c398d94b0d.jpg,rust
a9f0d4a5d6d0c6c9.jpg,scab
a9f1910b7e6c12b6.jpg,complex
a9f191cb41345fb8.jpg,complex
a9f2c2d48af254f1.jpg,healthy
a9f39543cc256cf0.jpg,healthy
a9f465ce356e5290.jpg,rust
a9f4de3e81c0a5cc.jpg,frog_eye_leaf_spot
a9f55623470e9c9a.jpg,rust
a9f5800afc787d15.jpg,frog_eye_leaf_spot
a9f5d4c3c2c18ac7.jpg,scab
a9f6211d3664c8eb.jpg,healthy
a9f6a5c29d959095.jpg,scab frog_eye_leaf_spot
a9f6cc1f46c8d1c1.jpg,healthy
a9fa63a5d45e8c42.jpg,healthy
a9fb8695d261916a.jpg,rust
a9fca02bf5274493.jpg,scab
a9fe97258ad388d0.jpg,frog_eye_leaf_spot
a9ffe140815e143f.jpg,scab
aa03b7a84ebd4995.jpg,scab
aa0cf25ed3c89b43.jpg,scab frog_eye_leaf_spot complex
aa0e969518e15d3f.jpg,rust
aa119b5f58199de8.jpg,frog_eye_leaf_spot
aa13cee31c671dd0.jpg,rust
aa142048eff78bf4.jpg,rust
aa15cb3a69cf1ac4.jpg,healthy
aa1620058fbfbcad.jpg,scab
aa19152955afc1ed.jpg,rust
aa1bf01791ab8f83.jpg,healthy
aa1d1d8132c7979e.jpg,rust
aa1ed6a157c0fc0b.jpg,scab
aa1f81e09f81789f.jpg,rust
aa1fbf91ce886168.jpg,scab
aa239e9748deac68.jpg,healthy
aa23d56a9cb950d3.jpg,healthy
aa25955e4b2960bf.jpg,healthy
aa25ca9edd116c0f.jpg,scab frog_eye_leaf_spot
aa26af1e954a94dc.jpg,complex
aa289720dae2edc7.jpg,healthy
aa297ce5e46e851a.jpg,rust
aa2ab58fd21dc06b.jpg,rust
aa2bd5fd40cc289e.jpg,scab
aa2c92c0d05fb9af.jpg,scab
aa2f5af05b00b9cd.jpg,frog_eye_leaf_spot
aa3491c47be5ee11.jpg,scab
aa351f32ed721531.jpg,scab
aa35cbb2a54b62a5.jpg,complex
aa35d69a5e5229e1.jpg,healthy
aa389e7bd8ab1198.jpg,healthy
aa3a9ac8c8d6bd4a.jpg,frog_eye_leaf_spot
aa3d9308b55ee057.jpg,scab
aa3e8240b4ebfc2b.jpg,healthy
aa42b58787c78dd4.jpg,scab
aa453fbe52c2a28b.jpg,scab
aa4575a5c0c5978f.jpg,healthy
aa45956eda64dc64.jpg,rust
aa4694deaf305587.jpg,healthy
aa49b185cb94cbda.jpg,scab
aa4b86e5cc9624dd.jpg,healthy
aa4c3b98b9399393.jpg,rust
aa4c9c4aae5f870b.jpg,healthy
aa4ec09174ef58d3.jpg,healthy
aa4f9584c92f2d8d.jpg,healthy
aa50952f5aa4ad9d.jpg,scab
aa52764c954d2cb7.jpg,rust
aa52c1e8cdb4da9a.jpg,healthy
aa542048ebf78bf4.jpg,rust
aa5442c9da6ab93b.jpg,healthy
aa56d8cbff4a8184.jpg,scab frog_eye_leaf_spot
aa57ad93d405c05f.jpg,rust
aa59944bddad428d.jpg,frog_eye_leaf_spot
aa5a2585d0f6cb96.jpg,scab
aa5af55fd8d52003.jpg,healthy
aa5b52347db5590a.jpg,frog_eye_leaf_spot
aa61d7a59e1494dc.jpg,healthy
aa6284e75eb56d50.jpg,healthy
aa62d1a5cba6ea54.jpg,scab
aa6386f2c596f48c.jpg,scab
aa643d07d86f322e.jpg,scab
aa65e0a58e8e17ce.jpg,rust
aa66d29c6997629a.jpg,complex
aa683608d268ff3b.jpg,healthy
aa698db35c91724e.jpg,rust
aa6a97960f9037e4.jpg,frog_eye_leaf_spot complex
aa6ad395fc197205.jpg,healthy
aa6bca962d8de161.jpg,frog_eye_leaf_spot
aa6c36e28683cbcb.jpg,rust
aa6c97a8d54205df.jpg,healthy
aa6dbd60d1c09adc.jpg,scab
aa6ed2be6e9e2082.jpg,scab
aa6ed6a68b9e488c.jpg,healthy
aa6f82e81f403d1f.jpg,complex
aa6fdfb645aa0288.jpg,healthy
aa70703df786b047.jpg,frog_eye_leaf_spot complex
aa7280a09ed72fda.jpg,healthy
aa7325378ac640ef.jpg,scab
aa7352d314696f68.jpg,scab
aa73556daa1056cd.jpg,healthy
aa7434c298747cdb.jpg,powdery_mildew
aa76853269cb66c9.jpg,healthy
aa7a2ef0e1e039e2.jpg,rust
aa7b76cd030b2387.jpg,scab
aa7b85318d45c177.jpg,healthy
aa7dc0945e4eb5a4.jpg,rust
aa7ea5d487b48d18.jpg,rust
aa8142751a4bbf5b.jpg,frog_eye_leaf_spot
aa8295f5d7079691.jpg,frog_eye_leaf_spot
aa82979f3e727062.jpg,healthy
aa8331d7d7531e60.jpg,scab
aa8397518f3d44bc.jpg,scab frog_eye_leaf_spot complex
aa8497a043736bdd.jpg,healthy
aa85c07ac7f14dc3.jpg,complex
aa85c5d487d89e56.jpg,rust
aa85d0dfcb6b406a.jpg,healthy
aa878f9ed8a91351.jpg,scab
aa8794dec486e5b2.jpg,healthy
aa88159c57f9e0d3.jpg,scab
aa8837d5519f70b8.jpg,scab
aa88925f2f3c62b3.jpg,powdery_mildew
aa889b998ad1f8e6.jpg,rust frog_eye_leaf_spot
aa896f86f43a38b1.jpg,healthy
aa8ae1d4859edce8.jpg,scab frog_eye_leaf_spot
aa8afc4cc07d1f70.jpg,healthy
aa8be10dc702c7f6.jpg,frog_eye_leaf_spot
aa8cc1de8aaf9ca4.jpg,scab
aa90a9964abc567d.jpg,healthy
aa90c2dbc5cd4dc6.jpg,healthy
aa91d21a93664fcd.jpg,complex
aa924e25cf1b893d.jpg,scab
aa92505bbd55fa41.jpg,scab
aa93464ed5ea25ac.jpg,frog_eye_leaf_spot
aa93974bea296195.jpg,healthy
aa94964aaa4df52d.jpg,healthy
aa94d28a93559fb8.jpg,scab
aa9573b0b7222fa8.jpg,scab
aa958595ddc2994b.jpg,scab
aa9594ded2c95269.jpg,scab frog_eye_leaf_spot
aa96c45a8d6319fc.jpg,healthy
aa9713df8941cd64.jpg,scab
aa9760cdb8f43e09.jpg,healthy
aa97de4ae12351e2.jpg,healthy
aa988e9f410f2f78.jpg,frog_eye_leaf_spot
aa9a0bdb853d3364.jpg,scab
aa9a946c4c23f3f1.jpg,healthy
aa9cc64b58e538b6.jpg,frog_eye_leaf_spot complex
aa9d23cc91c698db.jpg,rust
aa9d9ac1dc412b6d.jpg,scab
aa9e90cec8b5ada1.jpg,healthy
aa9fa473a30b150f.jpg,scab
aa9fd2a9cb2d0b60.jpg,healthy
aaa0d795b39a9471.jpg,healthy
aaa0e281dfa5f538.jpg,scab
aaa195d2d38a4b9d.jpg,healthy
aaa1ad85dfde9210.jpg,scab
aaa1ba727a0916e7.jpg,rust
aaa1c35e1ad53a95.jpg,scab
aaa35ea95caa295a.jpg,healthy
aaa3955ad262b56c.jpg,scab frog_eye_leaf_spot
aaa3a3c34ae7a1d4.jpg,frog_eye_leaf_spot
aaa525d257129f4b.jpg,scab frog_eye_leaf_spot
aaa555a5aaabb292.jpg,scab
aaa5b644b2a4d2ed.jpg,scab
aaa5f416b09c5b1b.jpg,frog_eye_leaf_spot
aaa6aa7a49a365a5.jpg,healthy
aaa840f5e80adef5.jpg,rust
aaa867b9a370702f.jpg,healthy
aaa8f1a0bb55d4b2.jpg,healthy
aaa90ec1c5694efa.jpg,frog_eye_leaf_spot
aaa95f2442cf8d0f.jpg,powdery_mildew
aaa9b514c55aa575.jpg,scab frog_eye_leaf_spot
aaa9d194cbd69ac8.jpg,healthy
aaaa35a59b30e9b8.jpg,scab
aaaa83eb5a81f24b.jpg,scab
aaaaacc0dde87e14.jpg,scab
aaabb570d0d0eb15.jpg,rust
aaabc2d783f0c153.jpg,healthy
aaabdb9624445d33.jpg,frog_eye_leaf_spot
aaabdfd61f1c8404.jpg,healthy
aaac95caca4b8d2d.jpg,healthy
aaad95e41fed0650.jpg,frog_eye_leaf_spot
aaadd580de47ad0a.jpg,healthy
aaadd58549620777.jpg,scab
aaade70c8c9cdcc8.jpg,frog_eye_leaf_spot
aaadf2d2c0c9cfc0.jpg,healthy
aaae9592aa5b5a83.jpg,complex
aaaf47abd1c2a846.jpg,rust
aab034e1aa03f3cf.jpg,scab
aab096b7030ae3f9.jpg,complex
aab0a2879dd2ad56.jpg,frog_eye_leaf_spot
aab0b5a7d484d2d6.jpg,healthy
aab23789d34a413f.jpg,rust
aab2d652cb521dc5.jpg,scab
aab3d2b598d2e858.jpg,rust
aab4c50f5d74cc61.jpg,healthy
aab56d92d09390b7.jpg,scab frog_eye_leaf_spot
aab5915e14fcc8e1.jpg,healthy
aab5941defb14f00.jpg,scab frog_eye_leaf_spot
aab627f6a007ef20.jpg,scab
aab65b60c5b6f0c2.jpg,frog_eye_leaf_spot
aab6cd72ac6a2938.jpg,rust complex
aab6d606c32f013f.jpg,healthy
aab795904ac6e54d.jpg,healthy
aab865829f3dd215.jpg,healthy
aab8957a88e954f8.jpg,healthy
aab895f9c2d26ac2.jpg,frog_eye_leaf_spot
aaba15a4bb97318c.jpg,healthy
aabce190875b2f23.jpg,healthy
aabd55a091d72d83.jpg,healthy
aabd998a4a602d3f.jpg,frog_eye_leaf_spot
aabe52ee45670564.jpg,frog_eye_leaf_spot
aabe958ad02959f1.jpg,scab
aabfa6318a017dca.jpg,scab
aac0d5128ebaaeab.jpg,rust
aac0ecdcaca24ee6.jpg,rust
aac455aaabad54a5.jpg,scab
aac590c782c7dada.jpg,healthy
aac5a1b4e5f5a40b.jpg,healthy
aac5b615f2b91983.jpg,healthy
aac6deb45870616b.jpg,scab
aac7910bd3d6c0f2.jpg,healthy
aac83039145fcfe9.jpg,powdery_mildew
aac8b1b5be21d28d.jpg,frog_eye_leaf_spot
aaca42e37723ba58.jpg,frog_eye_leaf_spot
aacaa2da5a38da71.jpg,healthy
aacb418fddc51ec0.jpg,healthy
aacb911bc8e86ea5.jpg,complex
aacbb4e0c8b341e7.jpg,scab
aaccc1c8c8f7c5c3.jpg,healthy
aaccd5a8bafa4512.jpg,healthy
aace6c4515ea3cb4.jpg,frog_eye_leaf_spot
aacedff0d881c189.jpg,rust
aad05785b8a577e0.jpg,healthy
aad0bffb1114803f.jpg,frog_eye_leaf_spot complex
aad0c569a12aaafb.jpg,scab
aad1909795aba3b2.jpg,healthy
aad22b53532a59e9.jpg,scab
aad29ff152bd8106.jpg,healthy
aad2a596de95ca88.jpg,healthy
aad382d5d3a3662a.jpg,healthy
aad446ea8bfe0ec0.jpg,healthy
aad535a4c58f1e62.jpg,scab
aad535b55192a59a.jpg,healthy
aad5940a952f9eb8.jpg,healthy
aad597fcda888168.jpg,healthy
aad5c5866a386b35.jpg,scab frog_eye_leaf_spot
aad5ea8d137069c3.jpg,rust
aad6ca1bcb296551.jpg,healthy
aad7b55ad1482d45.jpg,scab
aada42daa86eba26.jpg,complex
aadaaff8ee54040a.jpg,scab
aadb9419cb2cec64.jpg,frog_eye_leaf_spot
aadcc108446675ff.jpg,healthy
aadd54aa548521df.jpg,scab
aaddd2e9d14482ae.jpg,healthy
aaddd529b2a8a2b4.jpg,healthy
aae0c5cef43a4e07.jpg,frog_eye_leaf_spot
aae0e0e4de5748d3.jpg,scab
aae2a56987e987a1.jpg,frog_eye_leaf_spot
aae2cd2a2f9522cb.jpg,frog_eye_leaf_spot
aae478b7af070c07.jpg,healthy
aae492add0dce4d8.jpg,frog_eye_leaf_spot
aae5d2cba9b418b8.jpg,frog_eye_leaf_spot
aae5d9b65da04368.jpg,scab
aae681d53d38258f.jpg,complex
aae6919583da4a79.jpg,healthy
aae8958c56ae54b5.jpg,powdery_mildew complex
aae990e89b43d17a.jpg,scab frog_eye_leaf_spot
aae9d296cb928d91.jpg,scab
aaeac6c1cdab0a9a.jpg,complex
aaead5576f152510.jpg,healthy
aaeae5c2908ba2db.jpg,scab
aaebb2c1c12a0fc7.jpg,complex
aaebd091d8b780d6.jpg,scab frog_eye_leaf_spot
aaeccacd9a909d8a.jpg,frog_eye_leaf_spot
aaecf21252830bfb.jpg,complex
aaf071e247dfa806.jpg,healthy
aaf08594ded6ca86.jpg,rust
aaf095c075947c5e.jpg,rust
aaf0d192d554caad.jpg,frog_eye_leaf_spot
aaf242cd5e585792.jpg,scab frog_eye_leaf_spot
aaf45b4d5165ac58.jpg,complex
aaf46850f0f0bbe8.jpg,scab
aaf48580d4e3fac5.jpg,healthy
aaf494d084faf8cc.jpg,scab
aaf59dc49a9a8945.jpg,healthy
aaf5b5d50acd2d04.jpg,rust
aaf5d596828adac8.jpg,healthy
aaf5e9d2e1bd1410.jpg,healthy
aaf693d63e786009.jpg,rust complex
aaf716b09ab5a528.jpg,scab
aaf897529c4b8d4c.jpg,scab
aaf97284c1262dbe.jpg,rust
aafac7c0582798d9.jpg,rust
aafaf75184038567.jpg,rust
aafc90159b33cf09.jpg,scab
aafca0adf29483c6.jpg,frog_eye_leaf_spot
aafcb492d04f590d.jpg,scab
aafdb2d040b84f63.jpg,scab
aafe30b45744d2f0.jpg,scab
aaff179080d1a9d5.jpg,scab
aaff3ba4f8924092.jpg,healthy
ab0397154f7ac60d.jpg,scab
ab03a107d09ddced.jpg,rust
ab03c135c7a5ad35.jpg,complex
ab05b4e7d02a92fc.jpg,healthy
ab0e6906856a7eb3.jpg,scab
ab0ed345cd4686e6.jpg,frog_eye_leaf_spot
ab0f72a8d2b96619.jpg,frog_eye_leaf_spot
ab0fc59749364dc2.jpg,scab
ab17c98607a7e1b1.jpg,healthy
ab186c9ed37a258c.jpg,scab
ab1883bdd07f8278.jpg,scab
ab1981fd06e23f8a.jpg,healthy
ab1aba9145358b5b.jpg,complex
ab1d3c03478a5df1.jpg,powdery_mildew
ab1ec5fe94483d88.jpg,healthy
ab20f14a756f10e7.jpg,rust
ab2130f71ffc030d.jpg,healthy
ab2317505badcbc1.jpg,frog_eye_leaf_spot
ab28c0fd86d14fd8.jpg,scab
ab29d1b5859a17d4.jpg,scab
ab2ee64bf824b10d.jpg,frog_eye_leaf_spot
ab3596fb0dac2550.jpg,frog_eye_leaf_spot
ab37412b95623ee8.jpg,powdery_mildew
ab3c2fc4341d70e5.jpg,scab
ab3e42bf14a21d56.jpg,frog_eye_leaf_spot
